ID,timestamp,logical_time,level,event
45601,2016-04-13 16:13:49,00:37:14,4,Returned from help level
45601,2016-04-13 16:14:19,00:37:44,4,Help level accessed
45601,2016-04-13 16:14:36,00:38:00,4,Returned from help level
45868,2016-04-13 16:16:24,00:34:30,5,Hint 2 taken
45868,2016-04-13 16:19:13,00:37:19,5,Correct flag submited
45430,2016-04-13 16:19:47,01:01:43,4,Correct flag submited
45476,2016-04-13 16:20:45,00:25:30,6,Game finished
45476,2016-04-13 16:20:45,00:25:30,6,Correct flag submited
45674,2016-04-13 16:31:35,00:47:24,3,Wrong flag submited:e33f
45674,2016-04-13 16:31:52,00:47:40,3,Hint 3 taken
45453,2016-04-13 16:36:43,00:25:54,4,Hint 2 taken
45601,2016-04-13 16:41:11,01:04:35,4,Level cowardly skipped
45601,2016-04-13 16:42:59,00:01:48,5,Hint 1 taken
45601,2016-04-13 16:43:11,00:02:00,5,Hint 2 taken
45601,2016-04-13 16:43:18,00:02:07,5,Help level accessed
45674,2016-04-13 16:45:04,01:00:53,3,Correct flag submited
45601,2016-04-13 16:45:11,00:04:00,5,Returned from help level
45601,2016-04-13 16:45:23,00:04:12,5,Level cowardly skipped
45601,2016-04-13 16:46:33,00:01:09,6,Hint 1 taken
45601,2016-04-13 16:46:36,00:01:13,6,Hint 2 taken
45601,2016-04-13 16:46:47,00:01:23,6,Help level accessed
45601,2016-04-13 16:47:44,00:02:20,6,Level cowardly skipped
45601,2016-04-13 16:47:44,00:02:20,6,Game finished
45407,2016-04-13 16:51:33,00:38:13,4,Game exited prematurely
45430,2016-04-13 16:55:38,00:35:50,5,Hint 2 taken
45699,2016-04-13 16:57:20,00:45:37,6,Hint 1 taken
45868,2016-04-13 16:57:28,00:38:15,6,Correct flag submited
45868,2016-04-13 16:57:28,00:38:15,6,Game finished
45699,2016-04-13 16:57:33,00:45:50,6,Hint 2 taken
45453,2016-04-13 17:02:53,00:52:04,4,Correct flag submited
45674,2016-04-13 17:04:24,00:19:20,4,Game exited prematurely
45430,2016-04-13 17:05:14,00:45:26,5,Wrong flag submited:4373
45430,2016-04-13 17:05:28,00:45:41,5,Correct flag submited
45453,2016-04-13 17:10:10,00:07:17,5,Hint 2 taken
45453,2016-04-13 17:14:51,00:11:58,5,Correct flag submited
45699,2016-04-13 17:17:13,01:05:30,6,Game finished
45699,2016-04-13 17:17:13,01:05:30,6,Correct flag submited
45453,2016-04-13 17:35:14,00:20:22,6,Hint 2 taken
45430,2016-04-13 17:36:38,00:31:09,6,Hint 2 taken
45453,2016-04-13 17:37:29,00:22:37,6,Correct flag submited
45453,2016-04-13 17:37:29,00:22:37,6,Game finished
45430,2016-04-13 17:39:14,00:33:45,6,Wrong flag submited:9b97
45430,2016-04-13 17:39:38,00:34:09,6,Correct flag submited
45430,2016-04-13 17:39:38,00:34:09,6,Game finished
